Content,Sentiment
"['hous', 'sad', 'look', 'without', 'furnitur', 'air', 'mattress', '2', 'night', 'im', 'offici', 'move', 'knoxvill']",surprise
"['guess', 'wasnt', 'next', 'im', '2', 'song', '3', 'guy', 'stageon', 'look', 'like', 'dad', 'one', 'mexican', 'chubbi', 'bald', 'guy', 'hahahaha']",neutral
"['readi', 'say', 'goodby', 'spring', 'awaken', 'tomorrow', 'ugh', 'anyon', 'els', 'go']",worry
"['peopl', 'twit', 'much', 'today']",worry
"['bore', 'mind', 'lol']",empty
"['call', 'kris', 'didnt', 'pick', 'feel', 'realli', 'bad', 'ha', 'ha']",sadness
"['mrsbauerxo', 'long', 'sinc', 'talk', 'let', 'alon', 'see', 'make', 'sad']",worry
['salvem'],neutral
"['serious', 'cig', 'crave', 'head', 'kitchen', 'let', 'non', 'smoker', 'weight', 'gain', 'begin']",worry
"['miss', 'voic']",worry
"['omg', 'realli', 'run', 'wall']",worry
"['enchilada', 'werent', 'good', 'think', 'would', 'know', 'dont', 'eat', 'mexican']",worry
"['sad', 'im', 'littl', 'sad', 'last', 'day', 'school', 'readi', 'do', 'itbut', 'say', 'goodby', 'hard']",worry
"['guess', 'relax', 'dinner', 'movi', 'tonighti', 'look', 'forward', 'day', 'work']",sadness
"['supjoya', 'realli', 'cri', 'shame']",neutral
"['hangov', 'movi', 'gon', 'na', 'hilari', 'wish', 'could', 'see', 'crew']",fun
"['ce_ci', 'im', 'reason', '135am', 'get', 'ta', 'wake', 'earli', 'tomorrow', 'first', 'day', 'holiday', 'great', 'even']",enthusiasm
"['izzy_cullen', 'oh', 'realli', 'ive', 'alreadi', 'put', 'pic', 'sorri', 'httptwitpiccom61oj0']",surprise
"['wish', 'time', 'make', 'cfi', 'lectur', 'tonight', 'basketbal']",worry
"['dkmashino', 'coupl', 'day', 'sheeeeit', 'wish', 'someth', 'cafe', 'claud']",surprise
"['well', 'slack', 'earn', 'c', 'least', 'everyth', 'els', 'bs', 'next', 'school', 'year', 'bs', 'esh']",worry
"['wait', 'go', 'movi', 'later', '6th', 'month', 'booor']",boredom
"['natasja_cupcak', 'think', '23', 'get', 'confus', 'easi', 'tho', 'lol', 'hope', 'two', 'stop', 'follow', '2', 'know', 'one', 'alreadi']",worry
"['sore', 'throat', 'gaaah', 'hurt']",worry
"['go', 'secur', 'alreadi', 'miss', 'babi']",worry
"['ugh', 'report', 'monday']",sadness
"['think', 'see', 'top', 'shelf', 'jizz', 'dissapoint']",worry
"['ok', 'im', 'fuckin', 'hungri', 'im', 'fat', 'knowi', 'know', 'aha']",hate
"['im', 'hunt', 'middl', 'make', 'work', 'get', 'eras', 'sri', 'guy', 'look', 'like', 'idiot', 'repli', '2', 'u']",worry
"['donmcallist', 'long', 'sound', 'thing', 'deadlin', 'deadlin']",neutral
"['ok', 'ive', 'get', 'bite', 'bad', 'back', 'lift', 'drum', 'hardwar', 'car', 'downer']",neutral
"['mr_craig', 'tri', 'follow', 'one', 'ff', 'recommend', 'quothav', 'block', 'follow', 'request', 'userquot']",neutral
"['sister', 'fuck', 'pc', 'blu', 'screen']",anger
"['staceyclarkin', 'welcomewould', 'love', 'physic', 'famili', 'life', 'doesnt', 'allow']",worry
"['brianicolesison', 'arent', 'blue', 'martini']",worry
"['delbertshoopman', 'good', 'luck', 'footag', 'none', 'station', 'break', 'live']",happiness
"['mitchelmusso', 'keep', 'tri', 'get', 'cant']",neutral
"['legend', 'inotia', '31']",empty
"['trishaanyndhita', 'love', 'adriana']",love
"['write', 'anoth', 'song', 'run', 'idea', 'one', 'bite', 'crap']",worry
"['media_molecul', 'sackiroth']",neutral
"['karin', 'rubi', 'quotform', 'olymp', 'snowboard', 'champion', 'die', '31quot', 'httpbitlyukrbg']",worry
"['dinosuit', 'idk', 'im', 'stupid', '7th', 'grader']",sadness
"['deztini', 'tolddd', 'thunder', 'ew', 'raini', 'im', 'scare']",worry
"['bah', 'cowork', 'run', 'work', 'late', 'bag', 'smack', 'knee', 'realli', 'hurt']",sadness
"['growwear', 'unfortun', 'us', 'look', 'like', 'funni', 'peopl', 'twitter', 'move', 'fb', 'start', 'ownflitt']",sadness
"['hughsbeauti', 'beastypop', 'tire', 'wish', 'tablet', 'make', 'want', 'throw']",worry
"['upset', 'bout', 'talk', 'someon', 'idk', 'though']",sadness
"['tbake', 'crap', 'alway', 'forget']",sadness
"['cant', 'afford', 'life', 'right', 'everyth', 'want', 'expens']",worry
"['psylentmik', 'haha', 'your', 'funni', 'mike', 'your', 'probabl', 'mike', 'ill', 'ever', 'like', 'sad', 'think']",sadness
"['damn', 'wish', 'botcon', 'everyon']",sadness
"['okay', 'one', 'ear', 'pop', 'know', 'everyth', 'sound', 'like', 'everyth', 'reall', 'loud']",neutral
"['make', 'decis', 'stick', 'although', 'im', 'realli', 'sure', 'right', 'one']",worry
"['noth', 'tonight']",neutral
"['casper1201', 'bracelet', 'break', 'today']",worry
"['mitchelmusso', 'would', 'love', 'call', 'live', 'norway', 'littl', 'hard']",worry
"['go', 'sleep', 'wake', 'decemb', 'hous', 'organ', 'babi', 'feel', 'like', 'poo', 'today']",worry
"['lid86', 'alreadi', 'get', 'shoot', 'show', 'didnt', 'prove']",worry
"['ther', 'mani', 'peol', 'tweet', 'tonight', 'well', 'suppos', 'fridayevri', 'normal', 'person', 'partyin', 'im', 'skint']",neutral
"['couldnt', 'anythin', 'cuz', 'jack', 'step', 'like', '30', 'second', 'amp', 'alreadi', 'outsid', 'mtn', 'come', 'back']",worry
"['internet', 'big', 'fail', 'today', 'twitter', 'usual', 'semiflaki', 'self', 'facebook', 'vrbocom', 'boo']",sadness
"['mom', 'say', 'get', 'new', 'phone', 'immediatelyoff', 'tmobil', 'pay']",happiness
"['look', 'japadog', 'coal', 'harbour', 'cant', 'find']",worry
"['themonkeyboy', 'never', 'get', 'hubbi', 'due', 'next', 'week', 'ltcriesgt', 'hope', 'go']",worry
"['goatzilla', 'nooo', 'poor', 'cat', 'want', 'cuddl', 'food', 'hard', 'tell']",love
"['kennyj88', 'good', 'mean', 'haha']",happiness
"['2', 'day', 'amp', '5', 'text', 'messag', 'month']",empty
"['car', 'alarm', 'amp', 'immobilis', 'make', 'incred', 'complic', 'cost', 'key', 'code', 'neither', 'immobilis']",worry
"['phillyd', 'wish', 'could', 'much', 'go', 'sad', 'day']",worry
"['mitchelmusso', 'still', 'take', 'call', 'next', 'talk', 'get', 'disconnect', 'get']",worry
"['mitchelmusso', 'want', 'call', 'go', 'michigan', 'hahha']",neutral
"['nicca_', 'idea', 'mean', 'bb']",surprise
"['ugh', 'back', 'kill']",sadness
"['quotyour', 'true', 'theatr', 'call', 'music', 'theatr', 'actorquot', 'wish', 'xxx']",worry
"['weekend', 'yay', 'get', 'work', '8pm12am', 'though', 'suck', 'caus', 'like', 'last', 'weekend', 'parti', 'im', 'gon', 'na']",worry
"['great', 'there', 'cloud', 'that', 'realli', 'realli', 'dark', 'grey', 'right', 'outsid', 'offic', 'window', 'sure', 'lotta', 'precip']",worry
"['rain', 'move', 'west', 'thwart', 'plan', 'wee', 'nap', 'outsid']",neutral
"['tommymerced', 'wish', 'im', 'chicago']",worry
"['maidmirawyn', 'suppos', 'go', 'tomorrow', 'tooooo', 'use', 'gas', 'ticket', 'money', 'pay', 'car', 'inspect', 'fee']",sadness
"['leave', 'amp', 'alreadi', 'miss', 'nashvill', 'back', 'sunday']",worry
"['shemeika', 'cours', 'youd', 'go', 'im']",hate
"['doesntt', 'want', 'get']",worry
"['kristen_oyl', 'poor', 'littl', 'woman', 'smush', 'head']",worry
"['increas', 'convinc', 'moder', 'lactoseintoler', 'give', 'deep', 'abid', 'love', 'chees', 'total', 'suck']",love
"['think', 'lose', 'blog', 'post']",worry
"['im', 'realli', 'desappoint']",hate
['work'],sadness
"['bore', 'tear', 'without', 'boy', 'dad', 'week']",sadness
"['go', 'sooooo', 'busi', 'today', 'funni', 'hate', 'busi', 'day']",hate
"['bed', 'sore', 'nippl']",worry
"['igotyourcrazi', 'waaaaayyyyy', 'hot']",surprise
"['chillingo', 'want', 'beta', 'test', 'saw', 'thread', 'result', 'announc']",worry
"['vickytcobra', 'ohhh', 'wonder', 'happen']",enthusiasm
"['anybodi', 'wan', 'na', 'comment', 'httpfotologcomsokristen']",neutral
"['totalgunn', 'nurofen', 'marijuana', 'usual', 'im', 'lack', 'latter', 'current']",sadness
"['hkygrl12', 'im', 'see', 'saturday']",neutral
"['ahh', 'member', 'toaster', 'dubisaweapon', 'play', 'void', 'union', 'sick', 'miss', 'royalcityriot', 'union']",neutral
"['point', 'im', 'gon', 'na', 'leave', 'tommi', 'prize']",surprise
"['djeebus', 'cant', 'drink', 'caus', 'dont', 'dd', 'take', 'home']",worry
"['im', 'sick', 'sad', 'miss', 'martini', 'loung', 'tonight']",sadness
"['go', 'yum', 'dinner', 'watch', 'bad', 'girlfriend', 'play', '6am', 'call', 'time', 'tomorrow']",sadness
"['robertpound', 'groom', 'think', 'ill', 'die', 'old', 'maid', 'lol']",sadness
"['mitchelmusso', 'call', 'dont', 'pick', 'think', 'deserv', 'shoutout']",worry
"['aww', 'feel', 'bad', 'caus', 'dunno', 'nicol', 'citi', 'look', 'shes', 'probabl', 'worri', 'srri', 'hun']",worry
"['dear', 'rain', 'suck', 'get', 'ta', 'chang', 'plan', 'tonight']",empty
['confus'],worry
"['jollyassjerk', 'month', 'end', 'im', 'till', '11']",empty
['sunburnt'],worry
"['here', 'big', 'moan', 'dave', 'leyrock', 'im', '8hrs', 'piti', 'coloursfest', 'ahoy', 'xo']",happiness
"['goin', 'bed']",neutral
"['im', 'gon', 'na', 'cryyi', 'car', 'look', 'good', 'clean', 'fuckin', 'rain', 'alway', 'thiswash', 'right', 'rain']",hate
"['naontiotami', 'miss']",sadness
"['lylameganmarsh', 'happen', 'sexi', 'quot']",neutral
"['saadzaeem', 'noth', 'much', 'man', 'wait', 'insur', 'card', 'come', 'cant', 'get', 'workdon', 'wo', 'redtap']",worry
"['marietuckerva', 'busi', 'wit', 'work', 'busi', 'go']",surprise
"['missryss', 'haha', 'take', 'quiz', 'fb', 'miss', 'mcfli', 'one']",love
"['gregorybayn', 'im', 'sad', 'wish', 'go']",worry
"['24', 'hour', '400', 'later', 'hav', 'new', 'telecom', 'phone', 'dosent', 'work', 'stupid', 'telecom']",hate
"['get', 'realli', 'windi']",worry
"['funtimeshelli', 'sorri', 'hear', 'dog']",worry
"['cant', 'beat', 'time', 'low', 'soooooo', 'want', 'go', 'metro', 'station', 'cheap', 'shoot', 'wont', 'abl', 'break', 'bone']",sadness
"['mitchelmusso', 'do']",surprise
"['telltammi', 'tri', 'twittascop', 'unstopp']",neutral
"['itsbecca', 'play', 'either']",surprise
"['sexyshaq', 'start', '6', 'throw', 'us', 'traffic', 'crazi']",worry
"['ghaliia', 'mabrook', 'iammish', 'inta', 'wain', 'wil', 'diet', 'wain', 'p0ach', '3indi', 'funoon']",fun
"['worst', 'day', 'ever', 'ive', 'tell', 'im', 'chav']",sadness
"['bed', 'two', 'day', 'migrain']",enthusiasm
"['mitchelmusso', 'do']",neutral
"['well', 'sound', 'like', 'sum', 'kid', 'match', 'light', 'sum', 'grass', 'fire']",neutral
"['jessimikuh', 'go', 'see', 'puppi', 'dont', 'want', 'alon']",worry
"['there', 'much', 'light', 'pollut', 'see', 'star']",sadness
"['recommend', 'return', 'break', 'duck', 'toy', 'battei', 'come', 'person', 'give', 'may', 'get', 'mad', 'trust']",worry
"['realli', 'miss', 'satan', 'kitti']",neutral
"['mom', 'say', 'eat', 'lot']",neutral
"['juicystar007', 'pleaseee', 'im', 'realli', 'tire', 'stick', 'wait', 'room', '2', 'hour', 'midnight', 'england', 'hw', 'much', 'money', 'u', 'get', 'mnth']",surprise
"['nofearentertain', 'read', 'mom', 'hope', 'shes', 'okay']",worry
"['pbcproduct', 'couldnt', 'let', 'know', 'sooneri', 'cant', 'call', 'work', 'short', 'notic', 'oh', 'well', 'next', 'time']",worry
"['clean', 'follow', 'list', 'block', 'porn', 'girl', 'amp', 'crap', 'look', 'like', 'spammer']",hate
"['im', 'friend', 'anyon', 'anymor']",sadness
"['bear', 'beet', 'shit', 'never', 'mind', 'sg1', 'takeout', 'wasabi', 'vodka', 'ginger', 'ale', 'lime']",neutral
"['__jazz__', 'nope', 'back', '8week', 'sigh']",neutral
"['hate', 'stupid', 'boy', 'arrgh']",neutral
"['omg', 'great', 'day', 'today', 'go', 'art', 'thingi', 'noe', 'realli', 'want', 'zune', 'hd', 'bed', 'part', 'rain', 'come', 'mister', 'sun']",fun
"['samanthai', 'ahh', 'well', 'spend', 'short', 'amount', 'time', 'mum', 'scroll', 'back', 'msgs']",worry
"['isoban', 'hate', 'much']",hate
"['friend', 'san', 'pablo', 'right', 'theyll', 'drink', 'laugh', 'swim', 'iim', 'huhuhu']",sadness
"['well', 'hot', 'want', 'listen', 'linesvinesand', 'tri', 'time']",worry
"['mileycyrus', 'oh', 'vote', 'dont', 'worri', 'alreadi', 'vote', '100000000000000000000000000000000000', 'time', 'earlier']",worry
"['run', 'today', 'let', 'slight', 'ach', 'bad', 'excus', 'ill', 'make', 'tomorrow', 'go', '55']",neutral
"['whole', 'life', 'come', 'thisincred', 'amaz']",happiness
"['ive', 'get', 'mad', 'cramp', 'leg']",worry
"['aw', 'one', 'fishi', 'die']",sadness
"['clean', 'follow', 'list', 'block', 'porn', 'girl', 'amp', 'crap', 'look', 'like', 'spammer']",relief
"['allisonlodato', 'yes', 'pleaseeee', 'miss', 'ps', 'im', 'bout', 'text']",worry
"['give', 'uppp', 'hour', 'tryin', 'tlk', 'mitchelmusso', 'love', 'minutesss', 'lol']",sadness
"['juslisa', 'damn', 'shame', 'bodi', 'wast']",hate
"['inkswamp', 'ftpbrowser', 'mac', 'may', 'visit', 'old', 'mac', 'lab', 'sneakernet', 'zip100', 'kinko', 'anyon', 'fetch', 'floppi', 'dm']",hate
"['joyqual', 'yeah', 'alway']",neutral
"['puppi', 'sick']",sadness
"['ryankil', 'think', 'text', 'ive', 'read', 'lol', 'figur', 'html']",neutral
"['omarion5sho', 'like', 'ogberri']",love
"['itsgabbith', 'hmm', 'well', 'least', 'get', 'sorri', 'though', 'wish', 'could', 'keep']",worry
"['mitchelmusso', 'hey', 'mitchel', 'live', 'didnt', 'get', 'chanc', 'call']",sadness
"['milkshak', 'hot', 'day', 'unsettl', 'stomach']",empty
"['forget', 'move', '100', 'eastmak', '8', 'hour', 'home']",neutral
"['misterperturb', 'order', 'replac', 'palm', 'centro', 'cuz', 'phone', 'get', 'killt', 'want', 'palm', 'pre', 'cant', 'afford', 'data', 'plan']",sadness
"['realiz', 'reason', 'sad', 'today', 'reeeealli', 'gloomi', 'outsid']",worry
"['selenagomez', 'well', 'miss', 'im', 'sad', 'didnt', 'get', 'meet']",sadness
"['hope', 'one', 'day', 'abl', 'go', 'date', '26', 'year', 'old', 'boyfriend', 'without', 'parent']",love
"['dark', 'knight', 'dvd', 'miss', 'im', 'piss']",sadness
"['get', 'real', 'bad', 'headach']",worry
"['sorri', 'delay', 'publish', 'week', 'show', 'technic', 'difficulti', 'encod', 'asap', 'may', 'saturday']",sadness
"['mitchelmusso', 'call', 'call', 'think', 'answer', 'haha']",neutral
"['wish', 'cali', 'wit', 'mari', 'nd', 'lupita', 'see', 'vfc', 'fair']",sadness
"['june', 'go', 'long', 'lone', 'month']",worry
"['selenagomez', 'aww', 'miss', 'usa']",worry
"['feel', 'like', 'dream', 'get', 'crush']",sadness
"['dmfinley', 'hey', 'tri', 'reach', 'coupl', 'month', 'umm', 'certain', 'ppl', 'tell', 'im', 'look']",neutral
"['im', 'hungri', 'thirsti', 'afraid', 'go', 'downstair']",worry
"['mitchelmusso', 'keep', 'call', 'call', 'never', 'get']",worry
"['vasilli', 'think', 'tea', 'somewher', 'probabl', 'old', 'though']",worry
"['jyoungs2t', 'yaay', 'suppos', 'go', 'miss']",worry
"['farmer', 'sunburn', 'ahhhh']",worry
"['hate', 'get', 'email', 'go', 'stuff', 'nowic', 'toe', 'long', 'stori', 'calpol', 'cold', 'soooo', 'night', 'xxxx']",relief
"['raadius', 'cuz', 'ima', 'alway', 'late', 'haha', 'dammit', 'get', 'good']",neutral
"['awak', '19', 'hour']",neutral
"['home', 'wbae', 'amp', 'myka', 'hes', 'meann']",sadness
"['dont', 'know', 'get', 'hair', 'cut']",worry
"['oh', 'dear', 'gareth', 'bday', '2moro', 'girlfriend', 'abroad', 'lucki', 'niamh', 'come', 'home', '2moro', 'poor', 'gareth', '2', 'listen', '2', 'talk', 'day']",surprise
"['keiyaunna', 'grrrrri', 'want', 'come', 'kiss', 'justic']",love
"['last', 'class', 'scott', 'juli', 'today', 'go', 'miss', 'buy', 'bottl', 'champagn', 'congratulatori', 'gift']",sadness
"['hmmm', 'hes', 'love', 'wish', 'im', 'tire', 'cant', 'sleep']",sadness
"['finellskii', 'fun', 'sad', 'guy']",sadness
"['tri', 'get', 'sleep', 'mum', 'blare', 'les', 'mis', 'realli', 'loud', 'sit', 'room']",empty
"['jayresc', 'n', 'u', 'cant', 'chang', 'profil', 'backgroud', 'neither']",sadness
"['jennicricket', 'sure', 'make']",worry
"['misssnooz', 'show', 'awhil', 'mine', 'take', 'hour']",neutral
"['absolut', 'gut', 'im', 'go', 'badu', 'tonight', 'guy', 'fun', 'get', 'home', 'need', 'head', 'downtown', 'gd', 'heat']",sadness
"['boy_kill_boy', 'would', 'realli', 'greatexcept', 'im', 'allow', 'talk', 'boy', 'phone', 'long', 'storymi', 'fault']",sadness
"['back', 'home', 'funer', 'wife', 'grandfath', 'today', 'time', 'homework']",relief
"['wow', '2', 'month', 'sinc', 'ive', 'twitter', 'suppos', 'go', 'see', 'maat', 'pa', 'jame', 'sleepin']",surprise
"['gon', 'na', 'mad', 'hungri', 'get', 'home', 'forget', 'money']",worry
"['realiz', 'hold', 'membership', 'gym', 'saw', 'bank', 'statement']",surprise
"['atampt', 'cheat', 'system', 'green', 'day', 'ticket', 'damn', 'atampt']",sadness
"['gloomi', 'outsid', 'make', 'sad', 'miss', 'sun', 'happi']",sadness
"['mitchelmusso', 'wish', 'abl', 'talk']",worry
"['russzart', 'ohh', 'noo', 'joshua', 'im', 'sooo', 'sorri', 'im', 'realli', 'sorri', 'didnt', 'get', 'see', 'pleas', 'forgiv', 'im', 'sorri', 'lt3']",worry
['o_0robertpatt'],worry
"['stonebrewingco', 'um', 'that', 'favorit', 'beer', 'must', 'tortur', 'cant', 'make']",happiness
"['vickytcobra', 'im', 'sorri', 'day', 'wasnt', 'good', 'make', 'feel', 'better', 'know', 'your', 'beat', 'oprah', 'ms', 'twitterworld']",worry
"['hate', 'storm']",worry
"['djcrmix', 'rain', 'everi', 'singl', 'afternoon', 'sflorida', 'fair', 'hehe']",sadness
"['thestevieo', 'yes', 'herrrrr', 'dude', 'im', 'gon', 'na', 'fuck', 'cri']",sadness
"['xsparkag', 'lol', 'charliei', 'miss', 'charli']",worry
"['cant', 'sleep', 'much', 'ask', 'p']",worry
"['excus', 'msgomez', 'say', 'could', 'leav']",empty
"['jennycliu', 'oh', 'yah', 'dad', 'dont', 'landlin']",worry
"['best', 'friend', 'away', 'special', 'olymp', 'say', 'gon', 'na', 'bring']",love
"['dhewlett', 'im', 'still', 'tri', 'see', 'star', 'trek', 'ill', 'woman', 'go', 'alon', 'bf', 'pretti', 'much', 'worthless', 'anyway', 'lol']",worry
"['doctor', 'anyon', 'wan', 'na', 'somethin', 'bite']",happiness
"['moment', 'silenc', 'budget', 'im', 'bout', 'b', 'spend', 'wayyy', 'much', 'omg', 'im', 'budget']",worry
['mitchelmusso'],neutral
"['look', 'like', 'freak', 'tomato', 'goin', 'graduat']",worry
"['2seren', 'fair']",sadness
"['mitchelmusso', 'im', 'sad', 'miss', 'call', 'time', 'get', 'home', 'practic', 'late']",sadness
"['iheartmc', 'im', 'sorri', 'sister', 'think', 'get', 'see', 'man', 'bite', 'make', 'happi', 'guy', 'call', 'tonigh']",worry
"['hmm', 'holga', 'probabl']",worry
"['go', 'home', 'enjoy', 'leave', 'day', 'cant', 'believ', 'quick', 'week', 'fly', 'time', 'tweet']",happiness
"['cant', 'believ', 'clinton', 'bush', 'seminar', 'togeth', 'go']",neutral
"['ill', 'take', 'pictur', 'moon', 'tomorrow', 'night', 'gon', 'na', 'happen', 'today']",worry
"['jerryshaw', 'tri', 'chang', 'pic', 'twitter', 'hater', 'im', 'doctor', 'awesom', 'im', 'medic', 'assist']",empty
"['kofoswagnificnt', 'b', 'u', 'sleep', 'miss', 'ride', 'chillin', 'telli', 'friday', 'night']",neutral
"['darn', 'im', 'crave', 'wed', 'cake', 'crave', 'that', 'hard', 'satisfi', 'anyth', 'els']",worry
"['explain', 'woodman', 'offramp', 'close', 'abc7', 'break', '2', 'suspect', 'rob', 'union', 'bank', 'riversid', 'amp', 'woodman', 'sherman', 'oak']",worry
"['killerannax', 'vickyt', 'lose', 'demi', 'miley']",neutral
"['lynne90', 'wasnt', 'suppos', 'yesterday']",worry
"['heyheyheyheyehyeyyyyyyyyyyyyyyyi', 'noo', 'tokio', 'hotel', 'tshirt', 'im', 'friad', 'omg', 'shame']",empty
"['gerardoudi', 'hey', 'gerardo', 'late', 'respons', 'day', 'talk', 'bout', 'forgiv', 'brother', '4', 'givin', 'wrong', 'direct', 'get', 'way', 'upset']",neutral
"['sweet', 'booth', 'newport', 'peopl', 'outsid', 'httppostlyheb']",love
"['oh', 'today', 'jay', 'leno', 'last', 'show', 'well', 'miss', 'u', 'mr', 'leno']",sadness
"['head', 'hurt', 'air', 'freshner', 'horriblel', 'scent', 'ever', 'im', 'super', 'gross']",hate
"['derwendtd', 'sorri', 'issueslol', 'weekend', 'start', 'hour', 'ago']",worry
"['jjooss', 'think', 'wish', 'could', 'give', 'tear', 'blood', 'make', 'feel', 'better']",sadness
"['cyan1234', 'get', 'ta', 'leav', 'earli', 'like', '720']",neutral
"['mitchelmusso', 'wait', 'like', 'hour', 'never', 'get', 'talk']",surprise
"['alon', 'friday', 'night']",love
"['dont', 'think', 'time', 'leac']",neutral
"['mr', 'amp', 'heat']",neutral
"['gon', 'na', 'miss', 'thick', 'blood', 'next', 'friday']",sadness
"['go', 'thru', 'bill']",neutral
"['dreamergirl822', 'realli', 'gutwrench', 'sad']",worry
"['ivansharri', 'hey', 'go', 'last', 'night', 'expect', 'see', 'broadway']",sadness
"['jordanknight', 'bed', 'finger', 'toe', 'everyth', 'cross', 'u', 'pick', 'melol', 'hope', 'ur', 'well', 'get', 'back', 'safepoor', 'jon', 'xx']",worry
